JSR,Asia/Dhaka
RJH,Asia/Dhaka
SPD,Asia/Dhaka
ZYL,Asia/Dhaka
DAC,Asia/Dhaka
HKG,Asia/Hong_Kong
AGR,Asia/Calcutta
IXD,Asia/Calcutta
ATQ,Asia/Calcutta
VNS,Asia/Calcutta
KUU,Asia/Calcutta
IXC,Asia/Calcutta
DED,Asia/Calcutta
DEL,Asia/Calcutta
GWL,Asia/Calcutta
JDH,Asia/Calcutta
JAI,Asia/Calcutta
JSA,Asia/Calcutta
IXJ,Asia/Calcutta
KNU,Asia/Calcutta
KTU,Asia/Calcutta
LUH,Asia/Calcutta
IXL,Asia/Calcutta
LKO,Asia/Calcutta
IXP,Asia/Calcutta
PGH,Asia/Calcutta
SXR,Asia/Calcutta
TNI,Asia/Calcutta
BXH,Asia/Qyzylorda
LPQ,Asia/Vientiane
PKZ,Asia/Vientiane
ZVK,Asia/Vientiane
VTE,Asia/Vientiane
MFM,Asia/Macau
BWA,Asia/Katmandu
KTM,Asia/Katmandu
PKR,Asia/Katmandu
SIF,Asia/Katmandu
BIR,Asia/Katmandu
AGX,Asia/Calcutta
BLR,Asia/Calcutta
BEP,Asia/Calcutta
VGA,Asia/Calcutta
CJB,Asia/Calcutta
COK,Asia/Calcutta
CCJ,Asia/Calcutta
CDP,Asia/Calcutta
HYD,Asia/Calcutta
IXM,Asia/Calcutta
IXE,Asia/Calcutta
MAA,Asia/Calcutta
IXZ,Asia/Calcutta
PNY,Asia/Calcutta
RJA,Asia/Calcutta
TIR,Asia/Calcutta
TRZ,Asia/Calcutta
TRV,Asia/Calcutta
PBH,Asia/Thimphu
MLE,Indian/Maldives
DMK,Asia/Bangkok
NAH,Asia/Makassar
UTP,Asia/Bangkok
LPT,Asia/Bangkok
PRH,Asia/Bangkok
HHQ,Asia/Bangkok
PHS,Asia/Bangkok
NAW,Asia/Bangkok
KBV,Asia/Bangkok
PAN,Asia/Bangkok
USM,Asia/Bangkok
HKT,Asia/Bangkok
HDY,Asia/Bangkok
TST,Asia/Bangkok
UTH,Asia/Bangkok
SNO,Asia/Bangkok
LOE,Asia/Bangkok
OKB,Australia/Brisbane
DAD,Asia/Saigon
HAN,Asia/Saigon
NHA,Asia/Saigon
SGN,Asia/Saigon
BMQ,Africa/Nairobi
HEH,Asia/Rangoon
KET,Asia/Rangoon
MWA,America/Chicago
KYP,Asia/Rangoon
LSH,Asia/Rangoon
MDL,Asia/Rangoon
MGZ,Asia/Rangoon
MYT,Asia/Rangoon
MOG,Asia/Rangoon
PBU,Asia/Rangoon
AKY,Asia/Rangoon
SNW,Asia/Rangoon
THL,Asia/Rangoon
RGN,Asia/Rangoon
UPG,Asia/Makassar
BIK,Asia/Jayapura
NBX,Asia/Jayapura
TIM,Asia/Jayapura
DJJ,Asia/Jayapura
WMX,Asia/Jayapura
MKQ,Asia/Jayapura
GTO,Asia/Makassar
ICN,Asia/Seoul
PLW,Asia/Makassar
MDC,Asia/Makassar
PSJ,Asia/Makassar
OTI,Asia/Jayapura
TTE,Asia/Jayapura
LUW,Asia/Makassar
AMQ,Asia/Jayapura
FKQ,Asia/Jayapura
KNG,Asia/Jayapura
BXB,Asia/Jayapura
MKW,Asia/Jayapura
SOQ,Asia/Jayapura
BTU,Asia/Kuala_Lumpur
KCH,Asia/Kuala_Lumpur
LMN,Asia/Kuala_Lumpur
MUR,Asia/Kuala_Lumpur
MYY,Asia/Kuala_Lumpur
SBW,Asia/Kuala_Lumpur
LDU,Asia/Kuala_Lumpur
BKI,Asia/Kuala_Lumpur
LBU,Asia/Kuala_Lumpur
TWU,Asia/Kuala_Lumpur
BWN,Asia/Brunei
PKU,Asia/Jakarta
DUM,Asia/Jakarta
CGK,Asia/Jakarta
GNS,Asia/Jakarta
PDG,Asia/Jakarta
MES,Asia/Jakarta
KTG,Asia/Jakarta
PNK,Asia/Jakarta
DJB,Asia/Jakarta
BKS,Asia/Jakarta
PLM,Asia/Jakarta
RGT,Asia/Jakarta
BZY,Europe/Chisinau
BTJ,Asia/Jakarta
AOR,Asia/Kuala_Lumpur
KBR,Asia/Kuala_Lumpur
KUA,Asia/Kuala_Lumpur
KTE,Asia/Kuala_Lumpur
IPH,Asia/Kuala_Lumpur
JHB,Asia/Kuala_Lumpur
KUL,Asia/Kuala_Lumpur
LGK,Asia/Kuala_Lumpur
MKZ,Asia/Kuala_Lumpur
TGG,Asia/Kuala_Lumpur
PEN,Asia/Kuala_Lumpur
DIL,Asia/Dili
QPG,Asia/Singapore
XSP,Asia/Singapore
SIN,Asia/Singapore
ABM,Australia/Brisbane
ASP,Australia/Darwin
BNE,Australia/Brisbane
OOL,Australia/Brisbane
CNS,Australia/Brisbane
CTL,Australia/Brisbane
ISA,Australia/Brisbane
MCY,Australia/Brisbane
MKY,Australia/Brisbane
PPP,Australia/Brisbane
ROK,Australia/Brisbane
TSV,Australia/Brisbane
WEI,Australia/Brisbane
AVV,Australia/Hobart
ABX,Australia/Sydney
MEB,Australia/Hobart
HBA,Australia/Melbourne
LST,Australia/Melbourne
MBW,Australia/Hobart
MEL,Australia/Hobart
ADL,Australia/Adelaide
JAD,Australia/Perth
KTA,Australia/Perth
KGI,Australia/Perth
KNX,Australia/Perth
LEA,Australia/Perth
PHE,Australia/Perth
PER,Australia/Perth
UMR,Australia/Adelaide
XCH,Indian/Christmas
BWU,Australia/Sydney
CBR,Australia/Sydney
CFS,Australia/Sydney
CDU,Australia/Sydney
DBO,Australia/Sydney
NLK,Pacific/Norfolk
RCM,Australia/Sydney
SYD,Australia/Sydney
TMW,Australia/Sydney
WGA,Australia/Sydney
PEK,Asia/Chongqing
HLD,Asia/Chongqing
TSN,Asia/Chongqing
TYN,Asia/Chongqing
CAN,Asia/Chongqing
CSX,Asia/Chongqing
KWL,Asia/Chongqing
NNG,Asia/Chongqing
SZX,Asia/Chongqing
CGO,Asia/Chongqing
WUH,Asia/Chongqing
FNJ,Asia/Pyongyang
ZGC,Asia/Chongqing
XIY,Asia/Chongqing
ULN,Asia/Ulaanbaatar
KMG,Asia/Chongqing
XMN,Asia/Chongqing
KHN,Asia/Chongqing
FOC,Asia/Chongqing
HGH,Asia/Chongqing
NGB,Asia/Chongqing
NKG,Asia/Chongqing
HFE,Asia/Chongqing
TAO,Asia/Chongqing
SHA,Asia/Chongqing
YNT,Asia/Chongqing
CKG,Asia/Chongqing
KWE,Asia/Chongqing
CTU,Asia/Chongqing
XIC,Asia/Chongqing
KHG,Asia/Chongqing
HTN,Asia/Chongqing
URC,Asia/Chongqing
HRB,Asia/Chongqing
HOJ,Europe/Vienna
DLC,Asia/Chongqing
PVG,Asia/Chongqing
TOD,Asia/Kuala_Lumpur
SZB,Asia/Kuala_Lumpur
NTQ,Asia/Tokyo
HBE,Africa/Cairo
BTI,America/Anchorage
K03,America/Anchorage
LUR,America/Anchorage
PIZ,America/Anchorage
ITO,Pacific/Honolulu
ORL,America/New_York
BTT,America/Anchorage
Z84,America/Anchorage
UTO,America/Anchorage
FYU,America/Anchorage
SVW,America/Anchorage
FRN,America/Anchorage
TLJ,America/Anchorage
CZF,America/Anchorage
BED,America/New_York
SNP,America/Anchorage
EHM,America/Anchorage
PBV,America/Anchorage
ILI,America/Anchorage
PTU,America/Anchorage
BMX,America/Anchorage
OSC,America/New_York
OAR,America/Los_Angeles
MHR,America/Los_Angeles
BYS,America/Los_Angeles
NXP,America/Los_Angeles
FSM,America/Chicago
MRI,America/Anchorage
GNT,America/Denver
PNC,America/Chicago
SVN,America/New_York
GFK,America/Chicago
PBF,America/Chicago
NSE,America/Chicago
HNM,Pacific/Honolulu
PRC,America/Phoenix
TTN,America/New_York
BOS,America/New_York
SUU,America/Los_Angeles
RME,America/New_York
ENV,America/Denver
BFM,America/Chicago
OAK,America/Los_Angeles
OMA,America/Chicago
NOW,America/Los_Angeles
OGG,Pacific/Honolulu
ICT,America/Chicago
MCI,America/Chicago
MSN,America/Chicago
DLG,America/Anchorage
HRO,America/Chicago
PHX,America/Phoenix
BGR,America/New_York
FXE,America/New_York
GGG,America/Chicago
AND,America/New_York
GEG,America/Los_Angeles
HWO,America/New_York
SFO,America/Los_Angeles
CTB,America/Denver
ARA,America/Chicago
GNV,America/New_York
MEM,America/Chicago
DUG,America/Phoenix
BIG,America/Anchorage
CNW,America/Chicago
ANN,America/Anchorage
CAR,America/New_York
LRF,America/Chicago
HUA,America/Chicago
POB,America/New_York
DHT,America/Chicago
DLF,America/Chicago
LAX,America/Los_Angeles
ANB,America/Chicago
CLE,America/New_York
DOV,America/New_York
CVG,America/New_York
FME,America/New_York
NID,America/Los_Angeles
HON,America/Chicago
JNU,America/Anchorage
LFT,America/Chicago
EWR,America/New_York
BOI,America/Denver
INS,America/Los_Angeles
GCK,America/Chicago
MOT,America/Chicago
HHI,Pacific/Honolulu
MXF,America/Chicago
RBM,America/Chicago
DAL,America/Chicago
FCS,America/Denver
HLN,America/Denver
NKX,America/Los_Angeles
LUF,America/Phoenix
HRT,America/Chicago
HHR,America/Los_Angeles
HUL,America/New_York
END,America/Chicago
NTD,America/Los_Angeles
EDW,America/Los_Angeles
LCH,America/Chicago
KOA,Pacific/Honolulu
MYR,America/New_York
NLC,America/Los_Angeles
ACK,America/New_York
FAF,America/New_York
HOP,America/Chicago
DCA,America/New_York
NHK,America/New_York
PSX,America/Chicago
BYH,America/Chicago
ACY,America/New_York
TIK,America/Chicago
ECG,America/New_York
PUB,America/Denver
PQI,America/New_York
IKR,America/Denver
GRF,America/Los_Angeles
ADQ,America/Anchorage
UPP,Pacific/Honolulu
FLL,America/New_York
MKO,America/Chicago
INL,America/Chicago
SLC,America/Denver
CDS,America/Chicago
BIX,America/Chicago
LSF,America/New_York
NQI,America/Chicago
FRI,America/Chicago
MDT,America/New_York
LNK,America/Chicago
LAN,America/New_York
MUE,Pacific/Honolulu
MSS,America/New_York
HKY,America/New_York
SPG,America/New_York
FMY,America/New_York
IAH,America/Chicago
MLT,America/New_York
ADW,America/New_York
INT,America/New_York
VCV,America/Los_Angeles
CEW,America/Chicago
GTB,America/New_York
PHN,America/New_York
BFL,America/Los_Angeles
ELP,America/Denver
HRL,America/Chicago
CAE,America/New_York
DMA,America/Phoenix
NPA,America/Chicago
PNS,America/Chicago
RDR,America/Chicago
HOU,America/Chicago
BKF,America/Denver
ORT,America/Anchorage
PAQ,America/Anchorage
PIT,America/New_York
BRW,America/Anchorage
EFD,America/Chicago
NUW,America/Los_Angeles
ALI,America/Chicago
VAD,America/New_York
MIA,America/New_York
SEA,America/Los_Angeles
CHA,America/New_York
BDR,America/New_York
JAN,America/Chicago
GLS,America/Chicago
LGB,America/Los_Angeles
HDH,Pacific/Honolulu
IPT,America/New_York
IND,America/New_York
SZL,America/Chicago
AKC,America/New_York
GWO,America/Chicago
HPN,America/New_York
FOK,America/New_York
JBR,America/Chicago
TNX,America/Los_Angeles
LNA,America/New_York
NZY,America/Los_Angeles
BIF,America/Denver
YUM,America/Phoenix
CNM,America/Denver
DLH,America/Chicago
BET,America/Anchorage
LOU,America/New_York
FHU,America/Phoenix
LIH,Pacific/Honolulu
HUF,America/New_York
HVR,America/Denver
MWH,America/Los_Angeles
MPV,America/New_York
RIC,America/New_York
SHV,America/Chicago
CDV,America/Anchorage
ORF,America/New_York
BPT,America/Chicago
SAV,America/New_York
HIF,America/Denver
OME,America/Anchorage
SPB,America/Los_Angeles
PIE,America/New_York
MNM,America/Chicago
CXO,America/Chicago
SCC,America/Anchorage
SAT,America/Chicago
ROC,America/New_York
COF,America/New_York
TEB,America/New_York
RCA,America/Denver
RDU,America/New_York
DAY,America/New_York
ENA,America/Anchorage
MLC,America/Chicago
IAG,America/New_York
CFD,America/Chicago
PHF,America/New_York
ESF,America/Chicago
LTS,America/Chicago
TUS,America/Phoenix
MIB,America/Chicago
BAB,America/Los_Angeles
IKK,America/Chicago
GSB,America/New_York
PVD,America/New_York
SBY,America/New_York
RIU,America/Los_Angeles
BUR,America/Los_Angeles
DTW,America/New_York
TPA,America/New_York
PMB,America/Chicago
POE,America/Chicago
EIL,America/Anchorage
HIB,America/Chicago
LFK,America/Chicago
MAF,America/Chicago
GRB,America/Chicago
ADM,America/Chicago
WRI,America/New_York
NKT,America/New_York
SBO,America/New_York
AGS,America/New_York
ISN,America/Chicago
LIT,America/Chicago
SWF,America/New_York
BDE,America/Chicago
SAC,America/Los_Angeles
HOM,America/Anchorage
TBN,America/Chicago
MGE,America/New_York
SKA,America/Los_Angeles
HTL,America/New_York
PAM,America/Chicago
DFW,America/Chicago
MLB,America/New_York
TCM,America/Los_Angeles
AUS,America/Chicago
LCK,America/New_York
TYS,America/New_York
HLR,America/Chicago
STL,America/Chicago
MIV,America/New_York
SPS,America/Chicago
LUK,America/New_York
ATL,America/New_York
MER,America/Los_Angeles
MCC,America/Los_Angeles
GRR,America/New_York
INK,America/Chicago
FAT,America/Los_Angeles
VRB,America/New_York
IPL,America/Los_Angeles
BNA,America/Chicago
LRD,America/Chicago
EDF,America/Anchorage
OTZ,America/Anchorage
AOO,America/New_York
DYS,America/Chicago
ELD,America/Chicago
LGA,America/New_York
TLH,America/New_York
DPA,America/Chicago
ACT,America/Chicago
AUG,America/New_York
INJ,America/Chicago
NIP,America/New_York
MKL,America/Chicago
MKK,Pacific/Honolulu
FTK,America/New_York
SJT,America/Chicago
CXL,America/Los_Angeles
CIC,America/Los_Angeles
BTV,America/New_York
JAX,America/New_York
DRO,America/Denver
IAD,America/New_York
CLL,America/Chicago
SFF,America/Los_Angeles
MKE,America/Chicago
ABI,America/Chicago
COU,America/Chicago
PDX,America/Los_Angeles
TNT,America/New_York
PBI,America/New_York
FTW,America/Chicago
OGS,America/New_York
FMH,America/New_York
BFI,America/Los_Angeles
SKF,America/Chicago
HNL,Pacific/Honolulu
DSM,America/Chicago
EWN,America/New_York
SAN,America/Los_Angeles
MLU,America/Chicago
SSC,America/New_York
ONT,America/Los_Angeles
GVT,America/Chicago
ROW,America/Denver
DET,America/New_York
BRO,America/Chicago
DHN,America/Chicago
WWD,America/New_York
NFL,America/Los_Angeles
MTC,America/New_York
FMN,America/Denver
CRP,America/Chicago
SYR,America/New_York
NQX,America/New_York
MDW,America/Chicago
SJC,America/Los_Angeles
HOB,America/Denver
PNE,America/New_York
DEN,America/Denver
PHL,America/New_York
SUX,America/Chicago
MCN,America/New_York
TCS,America/Denver
PMD,America/Los_Angeles
RND,America/Chicago
NJK,America/Los_Angeles
CMH,America/New_York
FYV,America/Chicago
FSI,America/Chicago
PNM,America/Chicago
FFO,America/New_York
GAL,America/Anchorage
MWL,America/Chicago
IAB,America/Chicago
NBG,America/Chicago
BFT,America/New_York
TXK,America/Chicago
PBG,America/New_York
APG,America/New_York
TCC,America/Denver
ANC,America/Anchorage
GRK,America/Chicago
ZUN,America/Denver
BLI,America/Los_Angeles
NQA,America/Chicago
EKN,America/New_York
HFD,America/New_York
SFZ,America/New_York
MOB,America/Chicago
NUQ,America/Los_Angeles
SAF,America/Denver
BKH,Pacific/Honolulu
DRI,America/Chicago
BSF,Pacific/Honolulu
OLS,America/Phoenix
MCF,America/New_York
BLV,America/Chicago
OPF,America/New_York
DRT,America/Chicago
RSW,America/New_York
AKN,America/Anchorage
MUI,America/New_York
JHM,Pacific/Honolulu
JFK,America/New_York
HST,America/New_York
RAL,America/Los_Angeles
FLV,America/Chicago
WAL,America/New_York
HMN,America/Denver
NXX,America/New_York
CYS,America/Denver
SCK,America/Los_Angeles
CHS,America/New_York
RNO,America/Los_Angeles
KTN,America/Anchorage
YIP,America/New_York
VBG,America/Los_Angeles
BHM,America/Chicago
NEL,America/New_York
SYA,America/Anchorage
LSV,America/Los_Angeles
RIV,America/Los_Angeles
MOD,America/Los_Angeles
SMF,America/Los_Angeles
UGN,America/Chicago
COS,America/Denver
BUF,America/New_York
SKY,America/New_York
PAE,America/Los_Angeles
MUO,America/Denver
CDC,America/Denver
BDL,America/New_York
MFE,America/Chicago
NGU,America/New_York
CEF,America/New_York
LBB,America/Chicago
ORD,America/Chicago
BCT,America/New_York
FAI,America/Anchorage
NYG,America/New_York
CVS,America/Denver
NGF,Pacific/Honolulu
OFF,America/Chicago
GKN,America/Anchorage
ART,America/New_York
PSP,America/Los_Angeles
AMA,America/Chicago
FOD,America/Chicago
BAD,America/Chicago
FOE,America/Chicago
COT,America/Chicago
ILM,America/New_York
BTR,America/Chicago
NMM,America/Chicago
TYR,America/Chicago
BWI,America/New_York
HBR,America/Chicago
LNY,Pacific/Honolulu
AEX,America/Chicago
WSD,America/Denver
CDB,America/Anchorage
TUL,America/Chicago
SIT,America/Anchorage
ISP,America/New_York
MSP,America/Chicago
ILG,America/New_York
DUT,America/Anchorage
MSY,America/Chicago
PWM,America/New_York
OKC,America/Chicago
ALB,America/New_York
VDZ,America/Anchorage
LFI,America/New_York
SNA,America/Los_Angeles
CBM,America/Chicago
TMB,America/New_York
NTU,America/New_York
GUS,America/New_York
CPR,America/Denver
VPS,America/Chicago
SEM,America/Chicago
EYW,America/New_York
CLT,America/New_York
LAS,America/Los_Angeles
MCO,America/New_York
FLO,America/New_York
GTF,America/Denver
YNG,America/New_York
FBK,America/Anchorage
MMV,America/Los_Angeles
WRB,America/New_York
BKK,Asia/Bangkok
KDI,Asia/Makassar
SBG,Asia/Jakarta
MLG,Asia/Jakarta
BDO,Asia/Jakarta
CBN,Asia/Jakarta
JOG,Asia/Jakarta
CXP,Asia/Jakarta
PCB,Asia/Jakarta
SRG,Asia/Jakarta
BTH,Asia/Jakarta
TJQ,Asia/Jakarta
PGK,Asia/Jakarta
TNJ,Asia/Jakarta
SIQ,Asia/Jakarta
BDJ,Asia/Makassar
PKN,Asia/Jakarta
PKY,Asia/Jakarta
MOF,Asia/Makassar
ENE,Asia/Makassar
RTG,Asia/Makassar
KOE,Asia/Makassar
LBJ,Asia/Makassar
BPN,Asia/Makassar
TRK,Asia/Makassar
SRI,Asia/Makassar
AMI,Asia/Makassar
BMU,Asia/Makassar
WGP,Asia/Makassar
SUB,Asia/Jakarta
SOC,Asia/Jakarta
CNX,Asia/Bangkok
CEI,Asia/Bangkok
NST,Asia/Bangkok
DPS,Asia/Makassar
NAK,Asia/Bangkok
KOP,Asia/Bangkok
UBP,Asia/Bangkok
KKC,Asia/Bangkok
THS,Asia/Bangkok
ATH,Europe/Athens
NGO,Asia/Tokyo
UKB,Asia/Tokyo
PUW,America/Los_Angeles
LWS,America/Los_Angeles
ELM,America/New_York
ITH,America/New_York
MRY,America/Los_Angeles
SBA,America/Los_Angeles
DAB,America/New_York
LPX,Europe/Riga
RIX,Europe/Riga
SQQ,Europe/Vilnius
HLJ,Europe/Vilnius
KUN,Europe/Vilnius
PLQ,Europe/Vilnius
VNO,Europe/Vilnius
PNV,Europe/Vilnius
EVN,Asia/Yerevan
LWN,Asia/Yerevan
ASA,Africa/Asmera
ASM,Africa/Asmera
MSW,Africa/Asmera
GZA,Asia/Gaza
RIY,Asia/Aden
BUS,Asia/Tbilisi
KUT,Asia/Tbilisi
TBS,Asia/Tbilisi
TAI,Asia/Aden
HOD,Asia/Aden
ADE,Asia/Aden
AXK,Asia/Aden
AAY,Asia/Aden
SAH,Asia/Aden
FMM,Europe/Berlin
BHN,Asia/Aden
SCT,Asia/Aden
NAV,Europe/Istanbul
EZE,America/Cordoba
EBL,Asia/Baghdad
EMD,Australia/Brisbane
KIX,Asia/Tokyo
JRB,America/New_York
TAG,Asia/Manila
JAV,America/Godthab
JCH,America/Godthab
JEG,America/Godthab
PMI,Europe/Madrid
DRW,Australia/Darwin
URT,Asia/Bangkok
NYU,Asia/Rangoon
MPH,Asia/Manila
NSB,America/Nassau
TKA,America/Anchorage
GZM,Europe/Malta
HVN,America/New_York
AVL,America/New_York
GSO,America/New_York
FSD,America/Chicago
AYQ,Australia/Darwin
MHT,America/New_York
APF,America/New_York
RDN,Asia/Kuala_Lumpur
SDF,America/New_York
CHO,America/New_York
ROA,America/New_York
LEX,America/New_York
EVV,America/Chicago
ABQ,America/Denver
BZN,America/Denver
BIL,America/Denver
BTM,America/Denver
TVC,America/New_York
FRS,America/Guatemala
BHB,America/New_York
RKD,America/New_York
JAC,America/Denver
RFD,America/Chicago
DME,Europe/Moscow
SYX,Asia/Chongqing
MFN,Pacific/Auckland
TSS,America/New_York
LJG,Asia/Chongqing
GSP,America/New_York
QKL,Europe/Berlin
ZWS,Europe/Berlin
BMI,America/Chicago
GPT,America/Chicago
AZO,America/New_York
TOL,America/New_York
FWA,America/New_York
DEC,America/Chicago
CID,America/Chicago
LSE,America/Chicago
CWA,America/Chicago
PIA,America/Chicago
ATW,America/Chicago
RST,America/Chicago
CMI,America/Chicago
MHK,America/Chicago
KGC,Australia/Adelaide
HVB,Australia/Brisbane
BSL,Europe/Paris
DLU,Asia/Chongqing
JHG,Asia/Chongqing
MZV,Asia/Kuala_Lumpur
SSH,Africa/Cairo
FKL,America/New_York
NBO,Africa/Nairobi
SEU,Africa/Dar_es_Salaam
FTE,America/Cordoba
ARM,Australia/Sydney
GJT,America/Denver
SGU,America/Denver
DWH,America/Chicago
S46,America/Chicago
SRQ,America/New_York
VNY,America/Los_Angeles
BDA,Atlantic/Bermuda
X21,America/New_York
MLI,America/Chicago
PFN,America/Chicago
HIR,Pacific/Guadalcanal
PPT,Pacific/Tahiti
INU,Pacific/Nauru
FUN,Pacific/Funafuti
OVB,Asia/Omsk
DWS,America/New_York
XKH,Asia/Vientiane
HUI,Asia/Saigon
BIS,America/Chicago
TEX,America/Denver
INC,Asia/Chongqing
HGN,Asia/Bangkok
RAP,America/Denver
CLD,America/Los_Angeles
FNT,America/New_York
DVO,Asia/Manila
FNC,Europe/Lisbon
STM,America/Boa_Vista
KOS,Asia/Phnom_Penh
YOA,America/Edmonton
NPE,Pacific/Auckland
LEV,Pacific/Fiji
LXA,Asia/Chongqing
RDD,America/Los_Angeles
EUG,America/Los_Angeles
IDA,America/Denver
MFR,America/Los_Angeles
KBZ,Pacific/Auckland
RDM,America/Los_Angeles
PCN,Pacific/Auckland
WDH,Africa/Windhoek
YWH,America/Vancouver
CXH,America/Vancouver
TNA,Asia/Chongqing
CZX,Asia/Chongqing
YBP,Asia/Chongqing
TJM,Asia/Yekaterinburg
CAK,America/New_York
HSV,America/Chicago
PKB,America/New_York
MGM,America/Chicago
TRI,America/New_York
PAH,America/Chicago
KUF,Europe/Moscow
JIB,Africa/Djibouti
HAK,Asia/Chongqing
MFA,Africa/Dar_es_Salaam
FCA,America/Denver
PGA,America/Phoenix
UII,America/Tegucigalpa
SNV,America/Caracas
MBS,America/New_York
BGM,America/New_York
BGW,Asia/Baghdad
NNT,Asia/Bangkok
ROI,Asia/Bangkok
BFV,Asia/Bangkok
UNN,Asia/Bangkok
TDX,Asia/Bangkok
BLH,America/Los_Angeles
CRK,Asia/Manila
SDK,Asia/Kuala_Lumpur
LXG,Asia/Vientiane
ODY,Asia/Vientiane
SHE,Asia/Chongqing
DOY,Asia/Chongqing
MNI,America/Montserrat
PSG,America/Anchorage
LYA,Asia/Chongqing
XUZ,Asia/Chongqing
IFN,Asia/Tehran
MWQ,Asia/Rangoon
KHM,Asia/Rangoon
DLI,Asia/Saigon
VDH,Asia/Saigon
VKG,Asia/Saigon
CAH,Asia/Saigon
VCL,Asia/Saigon
TBB,Asia/Saigon
PYY,Asia/Bangkok
BWK,Europe/Zagreb
NSI,Africa/Douala
CKY,Africa/Conakry
AAH,Europe/Berlin
FKB,Europe/Berlin
SFB,America/New_York
PQC,Asia/Saigon
JST,America/New_York
LUA,Asia/Katmandu
BHP,Asia/Katmandu
LDN,Asia/Katmandu
JMO,Asia/Katmandu
NGX,Asia/Katmandu
PPL,Asia/Katmandu
TMK,Asia/Katmandu
RUM,Asia/Katmandu
DNP,Asia/Katmandu
RUK,Asia/Katmandu
JUM,Asia/Katmandu
HRJ,Asia/Katmandu
TPJ,Asia/Katmandu
TMI,Asia/Katmandu
SKH,Asia/Katmandu
IMK,Asia/Katmandu
DOP,Asia/Katmandu
BJH,Asia/Katmandu
DHI,Asia/Katmandu
MWX,Asia/Seoul
JTY,Europe/Athens
JIK,Europe/Athens
JKL,Europe/Athens
MLO,Europe/Athens
JNX,Europe/Athens
PAS,Europe/Athens
KZS,Europe/Athens
RMF,Africa/Cairo
NRN,Europe/Berlin
USU,Asia/Manila
BXU,Asia/Manila
DPL,Asia/Manila
LAO,Asia/Manila
LGP,Asia/Manila
OZC,Asia/Manila
ZQW,Europe/Berlin
CEB,Asia/Manila
NOE,Europe/Berlin
JUI,Europe/Berlin
BPS,America/Fortaleza
GDA,Africa/Bangui
PMW,America/Fortaleza
CLV,America/Sao_Paulo
MSO,America/Denver
BKQ,Australia/Brisbane
BDB,Australia/Brisbane
GCN,America/Phoenix
SGR,America/Chicago
HIS,Australia/Brisbane
APA,America/Denver
CVN,America/Denver
FST,America/Chicago
LVS,America/Denver
IWS,America/Chicago
LHX,America/Denver
LRU,America/Denver
BKD,America/Chicago
TPL,America/Chicago
OZA,America/Chicago
HEW,Europe/Athens
WKL,Pacific/Honolulu
KDM,Indian/Maldives
LAK,America/Edmonton
YWJ,America/Edmonton
ZFN,America/Edmonton
YGH,America/Edmonton
TAH,Pacific/Efate
YPC,America/Edmonton
SRZ,America/La_Paz
KUS,America/Godthab
SAB,America/Curacao
EGE,America/Denver
SKN,Europe/Oslo
CGF,America/New_York
MFD,America/New_York
CSG,America/New_York
LAW,America/Chicago
FNL,America/Denver
FLG,America/Phoenix
TVL,America/Los_Angeles
TWF,America/Denver
MCM,Europe/Monaco
MVY,America/New_York
UUU,America/New_York
VSF,America/New_York
CON,America/New_York
SFM,America/New_York
GON,America/New_York
STC,America/Chicago
BPE,Asia/Rangoon
GTR,America/Chicago
GOJ,Europe/Moscow
HQM,America/Los_Angeles
ERI,America/New_York
HYA,America/New_York
SPR,America/Belize
SDX,America/Phoenix
MGW,America/New_York
CRW,America/New_York
AVP,America/New_York
BJI,America/Chicago
BAK,Asia/Baku
THG,Australia/Brisbane
FGI,Pacific/Apia
BNK,Australia/Sydney
FAR,America/Chicago
MKC,America/Chicago
AZA,America/Phoenix
RBE,Asia/Phnom_Penh
GCC,America/Denver
TOF,Asia/Omsk
NZJ,America/Los_Angeles
PHY,Asia/Bangkok
CJM,Asia/Bangkok
JZH,Asia/Chongqing
SWA,Asia/Chongqing
GEO,America/Guyana
AGT,America/Asuncion
OGL,America/Guyana
KAI,America/Guyana
DNH,Asia/Chongqing
AOI,Europe/Rome
ECA,America/New_York
CPO,America/Santiago
TCP,Africa/Cairo
LYB,America/Cayman
BJV,Europe/Istanbul
TBJ,Africa/Tunis
SAW,Europe/Istanbul
SCE,America/New_York
BME,Australia/Perth
NTL,Australia/Sydney
KLU,Europe/Vienna
CGU,America/Caracas
HFT,Europe/Oslo
HVG,Europe/Oslo
MEH,Europe/Oslo
VDS,Europe/Oslo
IKA,Asia/Tehran
MHD,Asia/Tehran
QEF,Europe/Berlin
UIK,Asia/Irkutsk
MDG,Asia/Chongqing
MEI,America/Chicago
SPI,America/Chicago
HKV,Europe/Sofia
CEZ,America/Denver
HDN,America/Denver
GUP,America/Denver
LBL,America/Chicago
LAA,America/Denver
GLD,America/Denver
COD,America/Denver
HOV,Europe/Oslo
ISC,Europe/London
SGF,America/Chicago
NVK,Europe/Oslo
BVG,Europe/Oslo
FBU,Europe/Oslo
NSK,Asia/Krasnoyarsk
AAQ,Europe/Moscow
JLN,America/Chicago
ABE,America/New_York
XNA,America/Chicago
GUW,Asia/Oral
KZO,Asia/Qyzylorda
SBN,America/New_York
BKA,Europe/Moscow
ARH,Europe/Moscow
RTW,Europe/Moscow
NUX,Asia/Yekaterinburg
NOJ,Asia/Yekaterinburg
ZWU,America/New_York
SCO,Asia/Oral
