SLZ,-3,America/Fortaleza
CGH,-3,America/Sao_Paulo
SJP,-3,America/Sao_Paulo
SSZ,-3,America/Sao_Paulo
SSA,-3,America/Fortaleza
TMT,-4,America/Boa_Vista
THE,-3,America/Fortaleza
TFF,-4,America/Boa_Vista
TBT,-4,America/Boa_Vista
TUR,-4,America/Boa_Vista
PAV,-3,America/Fortaleza
URG,-3,America/Sao_Paulo
UDI,-3,America/Sao_Paulo
UBA,-3,America/Sao_Paulo
VAG,-3,America/Sao_Paulo
BVH,-4,America/Boa_Vista
VIX,-3,America/Sao_Paulo
QPS,-3,America/Sao_Paulo
ARI,-4,America/Santiago
BBA,-4,America/Santiago
CCH,-4,America/Santiago
CJC,-4,America/Santiago
PUQ,-4,America/Santiago
GXQ,-4,America/Santiago
IQQ,-4,America/Santiago
SCL,-4,America/Santiago
ANF,-4,America/Santiago
LSQ,-4,America/Santiago
CCP,-4,America/Santiago
IPC,-6,Pacific/Easter
ZOS,-4,America/Santiago
LSC,-4,America/Santiago
ZCO,-4,America/Santiago
PMC,-4,America/Santiago
WCH,-4,America/Santiago
ZAL,-4,America/Santiago
ATF,-5,America/Guayaquil
OCC,-5,America/Guayaquil
CUE,-5,America/Guayaquil
GPS,-6,Pacific/Galapagos
GYE,-5,America/Guayaquil
XMS,-5,America/Guayaquil
MCH,-5,America/Guayaquil
MEC,-5,America/Guayaquil
PVO,-5,America/Guayaquil
UIO,-5,America/Guayaquil
SNC,-5,America/Guayaquil
TPC,-5,America/Guayaquil
TUA,-5,America/Guayaquil
ASU,-4,America/Asuncion
AXM,-5,America/Bogota
PUU,-5,America/Bogota
BGA,-5,America/Bogota
BOG,-5,America/Bogota
BAQ,-5,America/Bogota
BSC,-5,America/Bogota
BUN,-5,America/Bogota
CUC,-5,America/Bogota
CTG,-5,America/Bogota
CLO,-5,America/Bogota
TCO,-5,America/Bogota
CZU,-5,America/Bogota
EJA,-5,America/Bogota
FLA,-5,America/Bogota
MXY,-9,America/Anchorage
GPI,-5,America/Bogota
IBE,-5,America/Bogota
IPI,-5,America/Bogota
LET,-5,America/Bogota
EOH,-5,America/Bogota
MGN,-5,America/Bogota
MTR,-5,America/Bogota
MVP,-5,America/Bogota
MZL,-5,America/Bogota
NVA,-5,America/Bogota
OCV,-5,America/Bogota
OTU,-5,America/Bogota
PCR,-5,America/Bogota
PEI,-5,America/Bogota
PPN,-5,America/Bogota
PSO,-5,America/Bogota
PVA,-5,America/Bogota
MDE,-5,America/Bogota
RCH,-5,America/Bogota
SJE,-5,America/Bogota
SMR,-5,America/Bogota
ADZ,-5,America/Bogota
SVI,-5,America/Bogota
TME,-5,America/Bogota
AUC,-5,America/Bogota
UIB,-5,America/Bogota
ULQ,-5,America/Bogota
VUP,-5,America/Bogota
VVC,-5,America/Bogota
BJO,-4,America/La_Paz
CBB,-4,America/La_Paz
CIJ,-4,America/La_Paz
LPB,-4,America/La_Paz
POI,-4,America/La_Paz
PSZ,-4,America/La_Paz
SRE,-4,America/La_Paz
TJA,-4,America/La_Paz
TDD,-4,America/La_Paz
VVI,-4,America/La_Paz
BYC,-4,America/La_Paz
PBM,-3,America/Paramaribo
CAY,-3,America/Cayenne
SWD,-9,America/Anchorage
PCL,-5,America/Lima
CHM,-5,America/Lima
CIX,-5,America/Lima
AYP,-5,America/Lima
ANS,-5,America/Lima
ATA,-5,America/Lima
LIM,-5,America/Lima
JJI,-5,America/Lima
JUL,-5,America/Lima
MGC,-6,America/Chicago
TBP,-5,America/Lima
YMS,-5,America/Lima
CHH,-5,America/Lima
IQT,-5,America/Lima
AQP,-5,America/Lima
TRU,-5,America/Lima
PIO,-5,America/Lima
TPP,-5,America/Lima
TCQ,-5,America/Lima
PEM,-5,America/Lima
PIU,-5,America/Lima
TYL,-5,America/Lima
CUZ,-5,America/Lima
MVD,-3,America/Montevideo
STY,-3,America/Montevideo
AGV,-4.5,America/Caracas
AAO,-4.5,America/Caracas
BLA,-4.5,America/Caracas
BNS,-4.5,America/Caracas
BRM,-4.5,America/Caracas
CBL,-4.5,America/Caracas
CAJ,-4.5,America/Caracas
CUP,-4.5,America/Caracas
CZE,-4.5,America/Caracas
CUM,-4.5,America/Caracas
GUI,-4.5,America/Caracas
GUQ,-4.5,America/Caracas
LSP,-4.5,America/Caracas
LFR,-4.5,America/Caracas
MAR,-4.5,America/Caracas
MRD,-4.5,America/Caracas
PMV,-4.5,America/Caracas
CCS,-4.5,America/Caracas
MUN,-4.5,America/Caracas
PYH,-4.5,America/Caracas
PBL,-4.5,America/Caracas
PZO,-4.5,America/Caracas
SVZ,-4.5,America/Caracas
STD,-4.5,America/Caracas
SFH,-4.5,America/Caracas
SFD,-4.5,America/Caracas
SOM,-4.5,America/Caracas
STB,-4.5,America/Caracas
TUV,-4.5,America/Caracas
VLN,-4.5,America/Caracas
VLV,-4.5,America/Caracas
VDP,-4.5,America/Caracas
LTM,-4,America/Guyana
ANU,-4,America/Antigua
BGI,-4,America/Barbados
DCF,-4,America/Dominica
DOM,-4,America/Dominica
FDF,-4,America/Martinique
PTP,-4,America/Guadeloupe
GND,-4,America/Grenada
STT,-4,America/St_Thomas
STX,-4,America/St_Thomas
BQN,-4,America/Puerto_Rico
FAJ,-4,America/Puerto_Rico
SIG,-4,America/Puerto_Rico
MAZ,-4,America/Puerto_Rico
PSE,-4,America/Puerto_Rico
SJU,-4,America/Puerto_Rico
SKB,-4,America/St_Kitts
SLU,-4,America/St_Lucia
UVF,-4,America/St_Lucia
AUA,-4,America/Aruba
BON,-4,America/Curacao
CUR,-4,America/Curacao
EUX,-4,America/Curacao
SXM,-4,America/Curacao
AXA,-4,America/Anguilla
TAB,-4,America/Port_of_Spain
POS,-4,America/Port_of_Spain
EIS,-4,America/Tortola
AET,-9,America/Anchorage
CIW,-4,America/St_Vincent
MQS,-4,America/St_Vincent
SVD,-4,America/St_Vincent
ALA,6,Asia/Qyzylorda
TSE,6,Asia/Qyzylorda
DMB,6,Asia/Qyzylorda
FRU,6,Asia/Bishkek
OSS,6,Asia/Bishkek
CIT,6,Asia/Qyzylorda
URA,5,Asia/Oral
PWQ,6,Asia/Qyzylorda
PLX,6,Asia/Qyzylorda
AKX,5,Asia/Oral
GYD,4,Asia/Baku
YKS,10,Asia/Yakutsk
MJZ,10,Asia/Yakutsk
BQS,10,Asia/Yakutsk
KHV,11,Asia/Vladivostok
MQT,-5,America/New_York
PVS,12,Asia/Magadan
GDX,12,Asia/Magadan
PKC,12,Asia/Magadan
UUS,11,Asia/Vladivostok
VVO,11,Asia/Vladivostok
HTA,10,Asia/Yakutsk
BTK,9,Asia/Irkutsk
IKT,9,Asia/Irkutsk
UUD,9,Asia/Irkutsk
KBP,2,Europe/Kiev
DOK,2,Europe/Kiev
DNK,2,Europe/Kiev
SIP,2,Europe/Kiev
IEV,2,Europe/Kiev
LWO,2,Europe/Kiev
IMT,-6,America/Chicago
ODS,2,Europe/Kiev
LED,4,Europe/Moscow
MMK,4,Europe/Moscow
GME,3,Europe/Minsk
VTB,3,Europe/Minsk
KGD,3,Europe/Kaliningrad
MHP,3,Europe/Minsk
MSQ,3,Europe/Minsk
ABA,8,Asia/Krasnoyarsk
BAX,7,Asia/Omsk
KEJ,7,Asia/Omsk
OMS,7,Asia/Omsk
KRR,4,Europe/Moscow
MCX,4,Europe/Moscow
MRV,4,Europe/Moscow
STW,4,Europe/Moscow
ROV,4,Europe/Moscow
AER,4,Europe/Moscow
ASF,4,Europe/Moscow
VOG,4,Europe/Moscow
CEK,6,Asia/Yekaterinburg
MQF,6,Asia/Yekaterinburg
GBZ,12,Pacific/Auckland
NJC,6,Asia/Yekaterinburg
PEE,6,Asia/Yekaterinburg
SGC,6,Asia/Yekaterinburg
SVX,6,Asia/Yekaterinburg
ASB,5,Asia/Ashgabat
KRW,5,Asia/Ashgabat
DYU,5,Asia/Dushanbe
BHK,5,Asia/Samarkand
SKD,5,Asia/Samarkand
IUD,3,Asia/Qatar
TAS,5,Asia/Samarkand
BZK,4,Europe/Moscow
SVO,4,Europe/Moscow
KLD,4,Europe/Moscow
VOZ,4,Europe/Moscow
VKO,4,Europe/Moscow
SCW,4,Europe/Moscow
KZN,4,Europe/Moscow
REN,6,Asia/Yekaterinburg
UFA,6,Asia/Yekaterinburg
KBY,4,Europe/Moscow
AMD,5.5,Asia/Calcutta
AKD,5.5,Asia/Calcutta
IXU,5.5,Asia/Calcutta
BOM,5.5,Asia/Calcutta
PAB,5.5,Asia/Calcutta
BHJ,5.5,Asia/Calcutta
IXG,5.5,Asia/Calcutta
BDQ,5.5,Asia/Calcutta
BHO,5.5,Asia/Calcutta
BHU,5.5,Asia/Calcutta
NMB,5.5,Asia/Calcutta
GOI,5.5,Asia/Calcutta
IDR,5.5,Asia/Calcutta
JLR,5.5,Asia/Calcutta
JGA,5.5,Asia/Calcutta
IXY,5.5,Asia/Calcutta
HJR,5.5,Asia/Calcutta
KLH,5.5,Asia/Calcutta
IXK,5.5,Asia/Calcutta
NAG,5.5,Asia/Calcutta
ISK,5.5,Asia/Calcutta
PNQ,5.5,Asia/Calcutta
PBD,5.5,Asia/Calcutta
RAJ,5.5,Asia/Calcutta
RPR,5.5,Asia/Calcutta
SSE,5.5,Asia/Calcutta
STV,5.5,Asia/Calcutta
UDR,5.5,Asia/Calcutta
CMB,5.5,Asia/Colombo
RML,5.5,Asia/Colombo
GOY,5.5,Asia/Colombo
JAF,5.5,Asia/Colombo
TRR,5.5,Asia/Colombo
KIK,3,Asia/Baghdad
PNH,7,Asia/Phnom_Penh
REP,7,Asia/Phnom_Penh
IXA,5.5,Asia/Calcutta
AJL,5.5,Asia/Calcutta
IXB,5.5,Asia/Calcutta
BBI,5.5,Asia/Calcutta
CCU,5.5,Asia/Calcutta
COH,5.5,Asia/Calcutta
DBD,5.5,Asia/Calcutta
ESC,-5,America/New_York
GAY,5.5,Asia/Calcutta
IMF,5.5,Asia/Calcutta
IXW,5.5,Asia/Calcutta
JRH,5.5,Asia/Calcutta
IXH,5.5,Asia/Calcutta
IXS,5.5,Asia/Calcutta
IXI,5.5,Asia/Calcutta
MOH,5.5,Asia/Calcutta
PAT,5.5,Asia/Calcutta
IXR,5.5,Asia/Calcutta
RRK,5.5,Asia/Calcutta
VTZ,5.5,Asia/Calcutta
CXB,6,Asia/Dhaka
CGP,6,Asia/Dhaka
IRD,6,Asia/Dhaka
JSR,6,Asia/Dhaka
RJH,6,Asia/Dhaka
SPD,6,Asia/Dhaka
ZYL,6,Asia/Dhaka
DAC,6,Asia/Dhaka
HKG,8,Asia/Hong_Kong
AGR,5.5,Asia/Calcutta
IXD,5.5,Asia/Calcutta
ATQ,5.5,Asia/Calcutta
VNS,5.5,Asia/Calcutta
KUU,5.5,Asia/Calcutta
IXC,5.5,Asia/Calcutta
DED,5.5,Asia/Calcutta
DEL,5.5,Asia/Calcutta
GWL,5.5,Asia/Calcutta
JDH,5.5,Asia/Calcutta
JAI,5.5,Asia/Calcutta
JSA,5.5,Asia/Calcutta
IXJ,5.5,Asia/Calcutta
KNU,5.5,Asia/Calcutta
KTU,5.5,Asia/Calcutta
LUH,5.5,Asia/Calcutta
IXL,5.5,Asia/Calcutta
LKO,5.5,Asia/Calcutta
IXP,5.5,Asia/Calcutta
PGH,5.5,Asia/Calcutta
SXR,5.5,Asia/Calcutta
TNI,5.5,Asia/Calcutta
BXH,6,Asia/Qyzylorda
LPQ,7,Asia/Vientiane
PKZ,7,Asia/Vientiane
ZVK,7,Asia/Vientiane
VTE,7,Asia/Vientiane
MFM,8,Asia/Macau
BWA,5.75,Asia/Katmandu
KTM,5.75,Asia/Katmandu
PKR,5.75,Asia/Katmandu
SIF,5.75,Asia/Katmandu
BIR,5.75,Asia/Katmandu
AGX,5.5,Asia/Calcutta
BLR,5.5,Asia/Calcutta
BEP,5.5,Asia/Calcutta
VGA,5.5,Asia/Calcutta
CJB,5.5,Asia/Calcutta
COK,5.5,Asia/Calcutta
CCJ,5.5,Asia/Calcutta
CDP,5.5,Asia/Calcutta
HYD,5.5,Asia/Calcutta
IXM,5.5,Asia/Calcutta
IXE,5.5,Asia/Calcutta
MAA,5.5,Asia/Calcutta
IXZ,5.5,Asia/Calcutta
PNY,5.5,Asia/Calcutta
RJA,5.5,Asia/Calcutta
TIR,5.5,Asia/Calcutta
TRZ,5.5,Asia/Calcutta
TRV,5.5,Asia/Calcutta
PBH,6,Asia/Thimphu
MLE,5,Indian/Maldives
DMK,7,Asia/Bangkok
NAH,8,Asia/Makassar
UTP,7,Asia/Bangkok
LPT,7,Asia/Bangkok
PRH,7,Asia/Bangkok
HHQ,7,Asia/Bangkok
PHS,7,Asia/Bangkok
NAW,7,Asia/Bangkok
KBV,7,Asia/Bangkok
PAN,7,Asia/Bangkok
USM,7,Asia/Bangkok
HKT,7,Asia/Bangkok
HDY,7,Asia/Bangkok
TST,7,Asia/Bangkok
UTH,7,Asia/Bangkok
SNO,7,Asia/Bangkok
LOE,7,Asia/Bangkok
OKB,10,Australia/Brisbane
DAD,7,Asia/Saigon
HAN,7,Asia/Saigon
NHA,7,Asia/Saigon
SGN,7,Asia/Saigon
BMQ,3,Africa/Nairobi
HEH,6.5,Asia/Rangoon
KET,6.5,Asia/Rangoon
MWA,-6,America/Chicago
KYP,6.5,Asia/Rangoon
LSH,6.5,Asia/Rangoon
MDL,6.5,Asia/Rangoon
MGZ,6.5,Asia/Rangoon
MYT,6.5,Asia/Rangoon
MOG,6.5,Asia/Rangoon
PBU,6.5,Asia/Rangoon
AKY,6.5,Asia/Rangoon
SNW,6.5,Asia/Rangoon
THL,6.5,Asia/Rangoon
RGN,6.5,Asia/Rangoon
UPG,8,Asia/Makassar
BIK,9,Asia/Jayapura
NBX,9,Asia/Jayapura
TIM,9,Asia/Jayapura
DJJ,9,Asia/Jayapura
WMX,9,Asia/Jayapura
MKQ,9,Asia/Jayapura
GTO,8,Asia/Makassar
ICN,9,Asia/Seoul
PLW,8,Asia/Makassar
MDC,8,Asia/Makassar
PSJ,8,Asia/Makassar
OTI,9,Asia/Jayapura
TTE,9,Asia/Jayapura
LUW,8,Asia/Makassar
AMQ,9,Asia/Jayapura
FKQ,9,Asia/Jayapura
KNG,9,Asia/Jayapura
BXB,9,Asia/Jayapura
MKW,9,Asia/Jayapura
SOQ,9,Asia/Jayapura
BTU,8,Asia/Kuala_Lumpur
KCH,8,Asia/Kuala_Lumpur
LMN,8,Asia/Kuala_Lumpur
MUR,8,Asia/Kuala_Lumpur
MYY,8,Asia/Kuala_Lumpur
SBW,8,Asia/Kuala_Lumpur
LDU,8,Asia/Kuala_Lumpur
BKI,8,Asia/Kuala_Lumpur
LBU,8,Asia/Kuala_Lumpur
TWU,8,Asia/Kuala_Lumpur
BWN,8,Asia/Brunei
PKU,7,Asia/Jakarta
DUM,7,Asia/Jakarta
CGK,7,Asia/Jakarta
GNS,7,Asia/Jakarta
PDG,7,Asia/Jakarta
MES,7,Asia/Jakarta
KTG,7,Asia/Jakarta
PNK,7,Asia/Jakarta
DJB,7,Asia/Jakarta
BKS,7,Asia/Jakarta
PLM,7,Asia/Jakarta
RGT,7,Asia/Jakarta
BZY,2,Europe/Chisinau
BTJ,7,Asia/Jakarta
AOR,8,Asia/Kuala_Lumpur
KBR,8,Asia/Kuala_Lumpur
KUA,8,Asia/Kuala_Lumpur
KTE,8,Asia/Kuala_Lumpur
IPH,8,Asia/Kuala_Lumpur
JHB,8,Asia/Kuala_Lumpur
KUL,8,Asia/Kuala_Lumpur
LGK,8,Asia/Kuala_Lumpur
MKZ,8,Asia/Kuala_Lumpur
TGG,8,Asia/Kuala_Lumpur
PEN,8,Asia/Kuala_Lumpur
DIL,9,Asia/Dili
QPG,8,Asia/Singapore
XSP,8,Asia/Singapore
SIN,8,Asia/Singapore
ABM,10,Australia/Brisbane
ASP,9.5,Australia/Darwin
BNE,10,Australia/Brisbane
OOL,10,Australia/Brisbane
CNS,10,Australia/Brisbane
CTL,10,Australia/Brisbane
ISA,10,Australia/Brisbane
MCY,10,Australia/Brisbane
MKY,10,Australia/Brisbane
PPP,10,Australia/Brisbane
ROK,10,Australia/Brisbane
TSV,10,Australia/Brisbane
WEI,10,Australia/Brisbane
AVV,10,Australia/Hobart
ABX,10,Australia/Sydney
MEB,10,Australia/Hobart
HBA,10,Australia/Melbourne
LST,10,Australia/Melbourne
MBW,10,Australia/Hobart
MEL,10,Australia/Hobart
ADL,9.5,Australia/Adelaide
JAD,8,Australia/Perth
KTA,8,Australia/Perth
KGI,8,Australia/Perth
KNX,8,Australia/Perth
LEA,8,Australia/Perth
PHE,8,Australia/Perth
PER,8,Australia/Perth
UMR,9.5,Australia/Adelaide
XCH,7,Indian/Christmas
BWU,10,Australia/Sydney
CBR,10,Australia/Sydney
CFS,10,Australia/Sydney
CDU,10,Australia/Sydney
DBO,10,Australia/Sydney
NLK,11.5,Pacific/Norfolk
RCM,10,Australia/Sydney
SYD,10,Australia/Sydney
TMW,10,Australia/Sydney
WGA,10,Australia/Sydney
PEK,8,Asia/Chongqing
HLD,8,Asia/Chongqing
TSN,8,Asia/Chongqing
TYN,8,Asia/Chongqing
CAN,8,Asia/Chongqing
CSX,8,Asia/Chongqing
KWL,8,Asia/Chongqing
NNG,8,Asia/Chongqing
SZX,8,Asia/Chongqing
CGO,8,Asia/Chongqing
WUH,8,Asia/Chongqing
FNJ,9,Asia/Pyongyang
ZGC,8,Asia/Chongqing
XIY,8,Asia/Chongqing
ULN,8,Asia/Ulaanbaatar
KMG,8,Asia/Chongqing
XMN,8,Asia/Chongqing
KHN,8,Asia/Chongqing
FOC,8,Asia/Chongqing
HGH,8,Asia/Chongqing
NGB,8,Asia/Chongqing
NKG,8,Asia/Chongqing
HFE,8,Asia/Chongqing
TAO,8,Asia/Chongqing
SHA,8,Asia/Chongqing
YNT,8,Asia/Chongqing
CKG,8,Asia/Chongqing
KWE,8,Asia/Chongqing
CTU,8,Asia/Chongqing
XIC,8,Asia/Chongqing
KHG,8,Asia/Chongqing
HTN,8,Asia/Chongqing
URC,8,Asia/Chongqing
HRB,8,Asia/Chongqing
HOJ,1,Europe/Vienna
DLC,8,Asia/Chongqing
PVG,8,Asia/Chongqing
TOD,8,Asia/Kuala_Lumpur
SZB,8,Asia/Kuala_Lumpur
NTQ,9,Asia/Tokyo
HBE,2,Africa/Cairo
BTI,-9,America/Anchorage
K03,-9,America/Anchorage
LUR,-9,America/Anchorage
PIZ,-9,America/Anchorage
ITO,-10,Pacific/Honolulu
ORL,-5,America/New_York
BTT,-9,America/Anchorage
Z84,-9,America/Anchorage
UTO,-9,America/Anchorage
FYU,-9,America/Anchorage
SVW,-9,America/Anchorage
FRN,-9,America/Anchorage
TLJ,-9,America/Anchorage
CZF,-9,America/Anchorage
BED,-5,America/New_York
SNP,-9,America/Anchorage
EHM,-9,America/Anchorage
PBV,-9,America/Anchorage
ILI,-9,America/Anchorage
PTU,-9,America/Anchorage
BMX,-9,America/Anchorage
OSC,-5,America/New_York
OAR,-8,America/Los_Angeles
MHR,-8,America/Los_Angeles
BYS,-8,America/Los_Angeles
NXP,-8,America/Los_Angeles
FSM,-6,America/Chicago
MRI,-9,America/Anchorage
GNT,-7,America/Denver
PNC,-6,America/Chicago
SVN,-5,America/New_York
GFK,-6,America/Chicago
PBF,-6,America/Chicago
NSE,-6,America/Chicago
HNM,-10,Pacific/Honolulu
PRC,-7,America/Phoenix
TTN,-5,America/New_York
BOS,-5,America/New_York
SUU,-8,America/Los_Angeles
RME,-5,America/New_York
ENV,-7,America/Denver
BFM,-6,America/Chicago
OAK,-8,America/Los_Angeles
OMA,-6,America/Chicago
NOW,-8,America/Los_Angeles
OGG,-10,Pacific/Honolulu
ICT,-6,America/Chicago
MCI,-6,America/Chicago
MSN,-6,America/Chicago
DLG,-9,America/Anchorage
HRO,-6,America/Chicago
PHX,-7,America/Phoenix
BGR,-5,America/New_York
FXE,-5,America/New_York
GGG,-6,America/Chicago
AND,-5,America/New_York
GEG,-8,America/Los_Angeles
HWO,-5,America/New_York
SFO,-8,America/Los_Angeles
CTB,-7,America/Denver
ARA,-6,America/Chicago
GNV,-5,America/New_York
MEM,-6,America/Chicago
DUG,-7,America/Phoenix
BIG,-9,America/Anchorage
CNW,-6,America/Chicago
ANN,-9,America/Anchorage
CAR,-5,America/New_York
LRF,-6,America/Chicago
HUA,-6,America/Chicago
POB,-5,America/New_York
DHT,-6,America/Chicago
DLF,-6,America/Chicago
LAX,-8,America/Los_Angeles
ANB,-6,America/Chicago
CLE,-5,America/New_York
DOV,-5,America/New_York
CVG,-5,America/New_York
FME,-5,America/New_York
NID,-8,America/Los_Angeles
HON,-6,America/Chicago
JNU,-9,America/Anchorage
LFT,-6,America/Chicago
EWR,-5,America/New_York
BOI,-7,America/Denver
INS,-8,America/Los_Angeles
GCK,-6,America/Chicago
MOT,-6,America/Chicago
HHI,-10,Pacific/Honolulu
MXF,-6,America/Chicago
RBM,-6,America/Chicago
DAL,-6,America/Chicago
FCS,-7,America/Denver
HLN,-7,America/Denver
NKX,-8,America/Los_Angeles
LUF,-7,America/Phoenix
HRT,-6,America/Chicago
HHR,-8,America/Los_Angeles
HUL,-5,America/New_York
END,-6,America/Chicago
NTD,-8,America/Los_Angeles
EDW,-8,America/Los_Angeles
LCH,-6,America/Chicago
KOA,-10,Pacific/Honolulu
MYR,-5,America/New_York
NLC,-8,America/Los_Angeles
ACK,-5,America/New_York
FAF,-5,America/New_York
HOP,-6,America/Chicago
DCA,-5,America/New_York
NHK,-5,America/New_York
PSX,-6,America/Chicago
BYH,-6,America/Chicago
ACY,-5,America/New_York
TIK,-6,America/Chicago
ECG,-5,America/New_York
PUB,-7,America/Denver
PQI,-5,America/New_York
IKR,-7,America/Denver
GRF,-8,America/Los_Angeles
ADQ,-9,America/Anchorage
UPP,-10,Pacific/Honolulu
FLL,-5,America/New_York
MKO,-6,America/Chicago
INL,-6,America/Chicago
SLC,-7,America/Denver
CDS,-6,America/Chicago
BIX,-6,America/Chicago
LSF,-5,America/New_York
NQI,-6,America/Chicago
FRI,-6,America/Chicago
MDT,-5,America/New_York
LNK,-6,America/Chicago
LAN,-5,America/New_York
MUE,-10,Pacific/Honolulu
MSS,-5,America/New_York
HKY,-5,America/New_York
SPG,-5,America/New_York
FMY,-5,America/New_York
IAH,-6,America/Chicago
MLT,-5,America/New_York
ADW,-5,America/New_York
INT,-5,America/New_York
VCV,-8,America/Los_Angeles
CEW,-6,America/Chicago
GTB,-5,America/New_York
PHN,-5,America/New_York
BFL,-8,America/Los_Angeles
ELP,-7,America/Denver
HRL,-6,America/Chicago
CAE,-5,America/New_York
DMA,-7,America/Phoenix
NPA,-6,America/Chicago
PNS,-6,America/Chicago
RDR,-6,America/Chicago
HOU,-6,America/Chicago
BKF,-7,America/Denver
ORT,-9,America/Anchorage
PAQ,-9,America/Anchorage
PIT,-5,America/New_York
BRW,-9,America/Anchorage
EFD,-6,America/Chicago
NUW,-8,America/Los_Angeles
ALI,-6,America/Chicago
VAD,-5,America/New_York
MIA,-5,America/New_York
SEA,-8,America/Los_Angeles
CHA,-5,America/New_York
BDR,-5,America/New_York
JAN,-6,America/Chicago
GLS,-6,America/Chicago
LGB,-8,America/Los_Angeles
HDH,-10,Pacific/Honolulu
IPT,-5,America/New_York
IND,-5,America/New_York
SZL,-6,America/Chicago
AKC,-5,America/New_York
GWO,-6,America/Chicago
HPN,-5,America/New_York
FOK,-5,America/New_York
JBR,-6,America/Chicago
TNX,-8,America/Los_Angeles
LNA,-5,America/New_York
NZY,-8,America/Los_Angeles
BIF,-7,America/Denver
YUM,-7,America/Phoenix
CNM,-7,America/Denver
DLH,-6,America/Chicago
BET,-9,America/Anchorage
LOU,-5,America/New_York
FHU,-7,America/Phoenix
LIH,-10,Pacific/Honolulu
HUF,-5,America/New_York
HVR,-7,America/Denver
MWH,-8,America/Los_Angeles
MPV,-5,America/New_York
RIC,-5,America/New_York
SHV,-6,America/Chicago
CDV,-9,America/Anchorage
ORF,-5,America/New_York
BPT,-6,America/Chicago
SAV,-5,America/New_York
HIF,-7,America/Denver
OME,-9,America/Anchorage
SPB,-8,America/Los_Angeles
PIE,-5,America/New_York
MNM,-6,America/Chicago
CXO,-6,America/Chicago
SCC,-9,America/Anchorage
SAT,-6,America/Chicago
ROC,-5,America/New_York
COF,-5,America/New_York
TEB,-5,America/New_York
RCA,-7,America/Denver
RDU,-5,America/New_York
DAY,-5,America/New_York
ENA,-9,America/Anchorage
MLC,-6,America/Chicago
IAG,-5,America/New_York
CFD,-6,America/Chicago
PHF,-5,America/New_York
ESF,-6,America/Chicago
LTS,-6,America/Chicago
TUS,-7,America/Phoenix
MIB,-6,America/Chicago
BAB,-8,America/Los_Angeles
IKK,-6,America/Chicago
GSB,-5,America/New_York
PVD,-5,America/New_York
SBY,-5,America/New_York
RIU,-8,America/Los_Angeles
BUR,-8,America/Los_Angeles
DTW,-5,America/New_York
TPA,-5,America/New_York
PMB,-6,America/Chicago
POE,-6,America/Chicago
EIL,-9,America/Anchorage
HIB,-6,America/Chicago
LFK,-6,America/Chicago
MAF,-6,America/Chicago
GRB,-6,America/Chicago
ADM,-6,America/Chicago
WRI,-5,America/New_York
NKT,-5,America/New_York
SBO,-5,America/New_York
AGS,-5,America/New_York
ISN,-6,America/Chicago
LIT,-6,America/Chicago
SWF,-5,America/New_York
BDE,-6,America/Chicago
SAC,-8,America/Los_Angeles
HOM,-9,America/Anchorage
TBN,-6,America/Chicago
MGE,-5,America/New_York
SKA,-8,America/Los_Angeles
HTL,-5,America/New_York
PAM,-6,America/Chicago
DFW,-6,America/Chicago
MLB,-5,America/New_York
TCM,-8,America/Los_Angeles
AUS,-6,America/Chicago
LCK,-5,America/New_York
TYS,-5,America/New_York
HLR,-6,America/Chicago
STL,-6,America/Chicago
MIV,-5,America/New_York
SPS,-6,America/Chicago
LUK,-5,America/New_York
ATL,-5,America/New_York
MER,-8,America/Los_Angeles
MCC,-8,America/Los_Angeles
GRR,-5,America/New_York
INK,-6,America/Chicago
FAT,-8,America/Los_Angeles
VRB,-5,America/New_York
IPL,-8,America/Los_Angeles
BNA,-6,America/Chicago
LRD,-6,America/Chicago
EDF,-9,America/Anchorage
OTZ,-9,America/Anchorage
AOO,-5,America/New_York
DYS,-6,America/Chicago
ELD,-6,America/Chicago
LGA,-5,America/New_York
TLH,-5,America/New_York
DPA,-6,America/Chicago
ACT,-6,America/Chicago
AUG,-5,America/New_York
INJ,-6,America/Chicago
NIP,-5,America/New_York
MKL,-6,America/Chicago
MKK,-10,Pacific/Honolulu
FTK,-5,America/New_York
SJT,-6,America/Chicago
CXL,-8,America/Los_Angeles
CIC,-8,America/Los_Angeles
BTV,-5,America/New_York
JAX,-5,America/New_York
DRO,-7,America/Denver
IAD,-5,America/New_York
CLL,-6,America/Chicago
SFF,-8,America/Los_Angeles
MKE,-6,America/Chicago
ABI,-6,America/Chicago
COU,-6,America/Chicago
PDX,-8,America/Los_Angeles
TNT,-5,America/New_York
PBI,-5,America/New_York
FTW,-6,America/Chicago
OGS,-5,America/New_York
FMH,-5,America/New_York
BFI,-8,America/Los_Angeles
SKF,-6,America/Chicago
HNL,-10,Pacific/Honolulu
DSM,-6,America/Chicago
EWN,-5,America/New_York
SAN,-8,America/Los_Angeles
MLU,-6,America/Chicago
SSC,-5,America/New_York
ONT,-8,America/Los_Angeles
GVT,-6,America/Chicago
ROW,-7,America/Denver
DET,-5,America/New_York
BRO,-6,America/Chicago
DHN,-6,America/Chicago
WWD,-5,America/New_York
NFL,-8,America/Los_Angeles
MTC,-5,America/New_York
FMN,-7,America/Denver
CRP,-6,America/Chicago
SYR,-5,America/New_York
NQX,-5,America/New_York
MDW,-6,America/Chicago
